r_age,r_height,r_weight,r_reach,r_wins_total,r_losses_total,r_SLpM_total,r_SApM_total,r_sig_str_acc_total,r_str_def_total,r_td_avg,r_td_acc_total,r_td_def_total,r_sub_avg,b_age,b_height,b_weight,b_reach,b_wins_total,b_losses_total,b_SLpM_total,b_SApM_total,b_sig_str_acc_total,b_str_def_total,b_td_avg,b_td_acc_total,b_td_def_total,b_sub_avg,is_title_bout,age_diff,height_diff,reach_diff,wins_total_diff,losses_total_diff,SLpM_total_diff,SApM_total_diff,sig_str_acc_total_diff,str_def_total_diff,td_avg_diff,td_acc_total_diff,td_def_total_diff,sub_avg_diff,winner,weight_class_Catch Weight,weight_class_Featherweight,weight_class_Flyweight,weight_class_Heavyweight,weight_class_Light Heavyweight,weight_class_Lightweight,weight_class_Middleweight,weight_class_TUF Nations Canada vs. Australia Middleweight Tournament Title,weight_class_TUF Nations Canada vs. Australia Welterweight Tournament Title,weight_class_UFC Bantamweight Title,weight_class_UFC Featherweight Title,weight_class_UFC Flyweight Title,weight_class_UFC Heavyweight Title,weight_class_UFC Interim Bantamweight Title,weight_class_UFC Interim Featherweight Title,weight_class_UFC Interim Flyweight Title,weight_class_UFC Interim Heavyweight Title,weight_class_UFC Interim Light Heavyweight Title,weight_class_UFC Interim Lightweight Title,weight_class_UFC Interim Middleweight Title,weight_class_UFC Interim Welterweight Title,weight_class_UFC Light Heavyweight Title,weight_class_UFC Lightweight Title,weight_class_UFC Middleweight Title,weight_class_UFC Welterweight Title,weight_class_Ultimate Fighter 1 Light Heavyweight Tournament Title,weight_class_Ultimate Fighter 1 Middleweight Tournament Title,weight_class_Ultimate Fighter 10 Heavyweight Tournament Title,weight_class_Ultimate Fighter 11 Middleweight Tournament Title,weight_class_Ultimate Fighter 12 Lightweight Tournament Title,weight_class_Ultimate Fighter 13 Welterweight Tournament Title,weight_class_Ultimate Fighter 14 Bantamweight Tournament Title,weight_class_Ultimate Fighter 14 Featherweight Tournament Title,weight_class_Ultimate Fighter 15 Lightweight Tournament Title,weight_class_Ultimate Fighter 16 Welterweight Tournament Title,weight_class_Ultimate Fighter 17 Middleweight Tournament Title,weight_class_Ultimate Fighter 19 Middleweight Tournament Title,weight_class_Ultimate Fighter 2 Welterweight Tournament Title,weight_class_Ultimate Fighter 22 Lightweight Tournament Title,weight_class_Ultimate Fighter 23 Light Heavyweight Tournament Title,weight_class_Ultimate Fighter 25 Welterweight Tournament Title,weight_class_Ultimate Fighter 27 Lightweight Tournament Title,weight_class_Ultimate Fighter 28 Heavyweight Tournament Title,weight_class_Ultimate Fighter 3 Middleweight Tournament Title,weight_class_Ultimate Fighter 4 Middleweight Tournament Title,weight_class_Ultimate Fighter 4 Welterweight Tournament Title,weight_class_Ultimate Fighter 5 Lightweight Tournament Title,weight_class_Ultimate Fighter 6 Welterweight Tournament Title,weight_class_Ultimate Fighter 7 Middleweight Tournament Title,weight_class_Ultimate Fighter 8 Light Heavyweight Tournament Title,weight_class_Ultimate Fighter 8 Lightweight Tournament Title,weight_class_Ultimate Fighter 9 Lightweight Tournament Title,weight_class_Ultimate Fighter 9 Welterweight Tournament Title,weight_class_Ultimate Fighter Australia vs. UK Welterweight Tournament Title,weight_class_Ultimate Fighter Brazil 1 Featherweight Tournament Title,weight_class_Ultimate Fighter Brazil 1 Middleweight Tournament Title,weight_class_Ultimate Fighter Brazil 2 Welterweight Tournament Title,weight_class_Ultimate Fighter Brazil 3 Heavyweight Tournament Title,weight_class_Ultimate Fighter Brazil 3 Middleweight Tournament Title,weight_class_Ultimate Fighter Latin America 3 Lightweight Tournament Title,weight_class_Ultimate Fighter Latin America Bantamweight Tournament Title,weight_class_Welterweight,r_stance_Orthodox,r_stance_Southpaw,r_stance_Switch,b_stance_Orthodox,b_stance_Southpaw,b_stance_Switch
44.0,185.42,70.31,190.5,16,12,3.94,2.41,0.46,0.65,0.5,0.45,0.53,0.2,41.0,175.26,70.31,172.72,12,6,3.9,3.86,0.47,0.51,3.09,0.43,0.27,0.9,0,3.0,10.159999999999997,17.78,4,6,0.04,-1.4499999999999995,-0.0099999999999999,0.14,-2.59,0.02,0.26,-0.7,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
42.0,182.88,83.91,198.12,13,3,1.94,2.49,0.33,0.58,1.94,1.0,0.6,0.0,46.0,182.88,83.91,185.42,13,5,3.44,3.05,0.49,0.6,1.57,0.3,0.78,0.0,0,-4.0,0.0,12.700000000000015,0,-2,-1.5,-0.5599999999999996,-0.1599999999999999,-0.02,0.3699999999999999,0.7,-0.18,0.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
44.0,167.64,61.23,170.18,35,11,2.65,2.59,0.4,0.64,1.54,0.3,0.58,0.8,41.0,165.1,61.23,167.64,15,12,3.37,3.41,0.4,0.65,2.61,0.45,0.59,0.7,0,3.0,2.539999999999992,2.5400000000000205,20,-1,-0.7200000000000002,-0.8200000000000003,0.0,-0.01,-1.0699999999999998,-0.15,-0.01,0.1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
39.0,182.88,83.91,200.66,18,11,3.23,3.85,0.48,0.54,0.54,0.38,0.64,0.1,32.0,175.26,77.11,180.34,18,9,3.55,3.23,0.41,0.58,0.96,0.3,0.59,0.1,1,7.0,7.6200000000000045,20.319999999999993,0,2,-0.3199999999999998,0.6200000000000001,0.07,-0.0399999999999999,-0.4199999999999999,0.08,0.05,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
41.0,198.12,115.67,200.66,18,7,2.93,4.31,0.41,0.42,1.21,0.68,0.75,0.2,44.0,187.96,109.77,193.04,17,11,2.12,2.94,0.45,0.57,2.8,0.39,0.66,1.1,0,-3.0,10.159999999999997,7.6200000000000045,1,-4,0.81,1.3699999999999997,-0.04,-0.1499999999999999,-1.59,0.29,0.0899999999999999,-0.9000000000000001,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
36.0,190.5,83.91,200.66,13,4,2.08,2.47,0.52,0.34,1.09,0.33,0.33,0.4,42.0,180.34,83.91,195.58,9,5,2.27,3.76,0.53,0.46,0.79,0.22,0.27,0.4,0,-6.0,10.159999999999997,5.079999999999984,4,-1,-0.1899999999999999,-1.2899999999999996,-0.01,-0.12,0.3,0.11,0.06,0.0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
41.0,185.42,77.11,190.5,16,10,1.42,4.4,0.21,0.47,1.6,0.33,0.14,0.0,37.0,187.96,92.99,195.58,11,6,3.36,3.44,0.42,0.56,1.02,0.35,0.6,0.0,0,4.0,-2.5400000000000205,-5.0800000000000125,5,4,-1.94,0.9600000000000004,-0.21,-0.09,0.5800000000000001,-0.0199999999999999,-0.4599999999999999,0.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
39.0,185.42,65.77,185.42,21,11,3.0,3.88,0.33,0.59,0.6,0.36,0.38,1.8,40.0,175.26,65.77,177.8,36,17,2.67,3.97,0.32,0.57,0.65,0.31,0.53,0.5,0,-1.0,10.159999999999997,7.619999999999976,-15,-6,0.33,-0.0900000000000003,0.01,0.02,-0.05,0.0499999999999999,-0.15,1.3,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
38.0,172.72,65.77,170.18,15,8,2.46,3.55,0.33,0.59,1.45,0.43,0.7,0.9,40.0,172.72,65.77,180.34,12,8,4.11,3.19,0.44,0.66,1.85,0.36,0.63,0.3,0,-2.0,0.0,-10.159999999999997,3,0,-1.6500000000000004,0.3599999999999999,-0.1099999999999999,-0.07,-0.4000000000000001,0.07,0.0699999999999999,0.6000000000000001,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
33.0,172.72,65.77,170.18,10,4,3.84,2.83,0.35,0.67,0.72,0.28,0.73,0.0,38.0,170.18,65.77,175.26,28,15,3.09,3.18,0.49,0.46,1.71,0.25,0.48,1.7,0,-5.0,2.539999999999992,-5.079999999999984,-18,-11,0.75,-0.3500000000000001,-0.14,0.21,-0.99,0.03,0.25,-1.7,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
38.0,187.96,83.91,193.04,42,6,3.75,1.21,0.5,0.68,1.59,0.6,0.59,1.1,41.0,177.8,104.33,185.42,17,9,2.05,2.93,0.45,0.56,2.11,0.35,1.0,0.3,0,-3.0,10.159999999999997,7.6200000000000045,25,-3,1.7000000000000002,-1.7200000000000002,0.0499999999999999,0.12,-0.5199999999999998,0.25,-0.41,0.8,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
41.0,177.8,70.31,185.42,11,5,3.54,2.87,0.45,0.54,1.55,0.29,0.46,1.3,39.0,172.72,70.31,175.26,20,16,3.68,4.09,0.4,0.62,0.74,0.35,0.75,0.0,0,2.0,5.0800000000000125,10.159999999999997,-9,-11,-0.1400000000000001,-1.2199999999999998,0.0499999999999999,-0.0799999999999999,0.81,-0.06,-0.29,1.3,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
45.0,190.5,120.2,208.28,12,5,3.55,2.79,0.5,0.64,0.0,0.0,0.55,0.7,37.0,195.58,113.4,200.66,12,6,2.3,3.0,0.47,0.37,3.29,0.42,1.0,0.6,0,8.0,-5.0800000000000125,7.6200000000000045,0,-1,1.25,-0.2099999999999999,0.03,0.27,-3.29,-0.42,-0.4499999999999999,0.0999999999999999,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
45.0,167.64,61.23,172.72,25,14,3.02,4.63,0.31,0.55,2.47,0.44,0.58,0.4,40.0,167.64,61.23,177.8,13,6,3.51,4.28,0.37,0.61,0.75,0.22,0.66,0.0,0,5.0,0.0,-5.0800000000000125,12,8,-0.4899999999999997,0.3499999999999996,-0.06,-0.0599999999999999,1.7200000000000002,0.22,-0.08,0.4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
36.0,170.18,65.77,162.56,22,11,2.94,3.38,0.47,0.62,3.21,0.68,0.8,0.6,40.0,185.42,65.77,185.42,12,4,3.37,2.7,0.44,0.5,0.94,0.25,0.15,1.3,0,-4.0,-15.23999999999998,-22.859999999999985,10,7,-0.4300000000000001,0.6799999999999997,0.0299999999999999,0.12,2.27,0.43,0.65,-0.7000000000000001,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
41.0,172.72,65.77,172.72,12,6,3.25,4.91,0.45,0.5,0.7,0.28,0.86,0.0,38.0,172.72,65.77,180.34,18,8,3.76,2.97,0.44,0.53,0.59,0.66,0.65,0.0,0,3.0,0.0,-7.6200000000000045,-6,-2,-0.5099999999999998,1.94,0.01,-0.03,0.1099999999999999,-0.38,0.2099999999999999,0.0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
45.0,180.34,70.31,185.42,14,6,2.51,3.31,0.46,0.66,3.17,0.33,0.89,0.5,37.0,177.8,70.31,185.42,23,19,4.27,3.83,0.39,0.57,0.62,0.41,0.81,0.0,0,8.0,2.539999999999992,0.0,-9,-13,-1.7599999999999998,-0.52,0.07,0.09,2.55,-0.0799999999999999,0.0799999999999999,0.5,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
38.0,162.56,61.23,180.34,7,7,3.97,3.64,0.35,0.56,0.56,1.0,0.8,0.0,35.0,175.26,70.31,187.96,22,6,5.32,4.66,0.49,0.54,0.67,0.55,0.66,0.1,0,3.0,-12.699999999999989,-7.6200000000000045,-15,1,-1.35,-1.02,-0.14,0.02,-0.1099999999999999,0.4499999999999999,0.14,-0.1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
43.0,180.34,77.11,193.04,18,8,1.28,1.9,0.49,0.59,0.62,0.5,0.26,0.0,40.0,185.42,77.11,187.96,14,3,2.89,1.86,0.4,0.63,2.13,0.44,0.58,0.2,0,3.0,-5.079999999999984,5.079999999999984,4,5,-1.61,0.0399999999999998,0.0899999999999999,-0.04,-1.5099999999999998,0.06,-0.3199999999999999,-0.2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False
34.0,182.88,83.91,185.42,15,5,3.28,3.62,0.54,0.54,2.3,0.55,0.79,0.0,40.0,182.88,92.99,187.96,10,6,2.5,2.41,0.42,0.6,2.46,0.32,0.57,1.4,0,-6.0,0.0,-2.5400000000000205,5,-1,0.7799999999999998,1.21,0.12,-0.0599999999999999,-0.1600000000000001,0.23,0.22,-1.4,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
42.0,180.34,83.91,193.04,26,2,3.78,1.4,0.53,0.72,4.16,0.74,0.83,1.1,40.0,185.42,77.11,193.04,26,10,5.71,3.84,0.42,0.59,1.28,0.32,0.6,1.0,1,2.0,-5.079999999999984,0.0,0,-8,-1.93,-2.44,0.11,0.13,2.88,0.42,0.2299999999999999,0.1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
39.0,187.96,77.11,190.5,32,14,3.66,2.67,0.39,0.55,0.59,0.46,0.38,1.0,40.0,175.26,83.91,175.26,18,8,3.49,3.99,0.45,0.53,3.83,0.46,0.63,0.3,0,-1.0,12.700000000000015,15.240000000000007,14,6,0.1699999999999999,-1.3200000000000005,-0.06,0.02,-3.24,0.0,-0.25,0.7,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False
39.0,175.26,77.11,180.34,31,15,2.47,2.83,0.39,0.6,2.04,0.47,0.86,0.4,44.0,182.88,83.91,187.96,35,19,2.71,2.32,0.49,0.55,1.87,0.51,0.7,0.8,0,-5.0,-7.6200000000000045,-7.6200000000000045,-4,-4,-0.2399999999999997,0.5100000000000002,-0.0999999999999999,0.0499999999999999,0.1699999999999999,-0.04,0.16,-0.4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False
45.0,182.88,83.91,187.96,14,4,3.52,3.48,0.42,0.62,1.36,0.36,0.52,0.3,37.0,187.96,83.91,190.5,24,13,3.57,2.96,0.44,0.56,0.27,0.19,0.57,0.5,0,8.0,-5.0800000000000125,-2.539999999999992,-10,-9,-0.0499999999999998,0.52,-0.02,0.0599999999999999,1.09,0.1699999999999999,-0.0499999999999999,-0.2,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
44.0,180.34,77.11,190.5,23,11,2.81,3.21,0.48,0.48,0.68,0.2,0.43,0.2,44.0,182.88,77.11,187.96,19,13,4.01,5.84,0.35,0.42,1.04,0.5,0.66,0.0,0,0.0,-2.539999999999992,2.539999999999992,4,-2,-1.1999999999999995,-2.63,0.13,0.06,-0.36,-0.3,-0.23,0.2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False
44.0,175.26,65.77,177.8,15,6,3.03,3.62,0.29,0.64,0.0,0.0,1.0,0.0,39.0,177.8,65.77,180.34,28,11,3.44,3.27,0.38,0.52,2.85,0.35,0.56,1.1,0,5.0,-2.5400000000000205,-2.539999999999992,-13,-5,-0.4100000000000001,0.3500000000000001,-0.09,0.12,-2.85,-0.35,0.4399999999999999,-1.1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
42.0,185.42,83.91,187.96,14,8,2.03,3.06,0.36,0.49,1.67,0.54,0.47,1.8,34.0,182.88,77.11,185.42,31,12,3.35,2.55,0.44,0.69,1.56,0.58,0.66,0.2,0,8.0,2.539999999999992,2.5400000000000205,-17,-4,-1.3200000000000005,0.5100000000000002,-0.08,-0.1999999999999999,0.1099999999999998,-0.0399999999999999,-0.19,1.6,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False
38.0,172.72,70.31,172.72,18,9,5.52,4.15,0.49,0.68,0.0,0.0,0.86,0.0,38.0,172.72,70.31,182.88,18,10,2.88,2.98,0.38,0.57,2.04,0.41,0.6,0.2,0,0.0,0.0,-10.159999999999997,0,-1,2.6399999999999997,1.1700000000000004,0.1099999999999999,0.1100000000000001,-2.04,-0.41,0.26,-0.2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
38.0,167.64,61.23,170.18,18,5,5.09,3.47,0.41,0.62,1.56,0.3,0.77,0.8,40.0,165.1,61.23,160.02,10,8,1.89,4.58,0.53,0.44,0.92,0.25,0.33,0.0,0,-2.0,2.539999999999992,10.159999999999997,8,-3,3.2,-1.11,-0.12,0.18,0.64,0.0499999999999999,0.44,0.8,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
42.0,185.42,61.23,182.88,15,13,3.43,2.47,0.34,0.6,1.05,0.57,0.59,0.1,40.0,170.18,61.23,180.34,11,7,3.19,2.61,0.49,0.5,0.98,0.23,0.25,0.7,0,2.0,15.23999999999998,2.539999999999992,4,6,0.2400000000000002,-0.1399999999999996,-0.1499999999999999,0.0999999999999999,0.07,0.3399999999999999,0.3399999999999999,-0.6,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
